CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  4 2020  2 15  0    13.42     3.88     3.53     3.61
  5 2020  2 15  0    13.42     2.28     3.53     2.51
  6 2020  2 15  0    13.42     2.95     2.95     4.19
  7 2020  2 15  0    13.42     1.26     1.11     0.92
  8 2020  2 15  0    13.42     6.45     6.47     6.74
  9 2020  2 15  0    13.42     1.88     1.89     1.46
  1 2020  2 16  0     5.67     4.33     4.36     4.07
  2 2020  2 16  0     5.67    12.06    11.02    11.58
  3 2020  2 16  0     5.67     8.97     9.02     7.12
  4 2020  2 16  0     5.67     3.69     4.01     3.08
  5 2020  2 16  0     5.67     2.65     2.65     0.89
  6 2020  2 16  0     5.67     4.20     4.20     6.19
  7 2020  2 16  0     5.67     1.24     1.85     1.66
  8 2020  2 16  0     5.67     5.49     5.53     5.51
  9 2020  2 16  0     5.67     4.11     4.08     4.10
  1 2020  2 17  0     2.40     1.57     1.56     1.71
  2 2020  2 17  0     2.40     7.51     5.40     9.34
  3 2020  2 17  0     2.40     2.37     2.36     4.29
  4 2020  2 17  0     2.40     1.08     1.07     1.05
  5 2020  2 17  0     2.40     1.59     1.59     0.92
  6 2020  2 17  0     2.40     4.10     4.10     4.65
  7 2020  2 17  0     2.40     0.42     0.34     0.96
  8 2020  2 17  0     2.40     1.44     1.45     1.53
  9 2020  2 17  0     2.40     1.24     1.50     1.06
  1 2020  2 18  0     8.29     6.73     6.71     5.33
  2 2020  2 18  0     8.29    20.40    21.59    20.71
  3 2020  2 18  0     8.29    32.08    31.98    25.11
  4 2020  2 18  0     8.29    12.88    12.81     8.64
  5 2020  2 18  0     8.29     3.02     3.02     2.13
  6 2020  2 18  0     8.29     4.42     4.42     2.85
  7 2020  2 18  0     8.29     3.98     3.84     2.63
  8 2020  2 18  0     8.29     7.29     7.28     5.61
  9 2020  2 18  0     8.29     8.63     8.24     6.92
  1 2020  2 19  0     4.61     3.28     3.28     2.89
  2 2020  2 19  0     4.61    14.35    15.68    12.48
  3 2020  2 19  0     4.61     8.33     8.34     6.88
  4 2020  2 19  0     4.61     2.26     2.12     2.17
  5 2020  2 19  0     4.61     3.17     3.17     3.11
  6 2020  2 19  0     4.61     3.09     3.09     3.06
  7 2020  2 19  0     4.61     2.21     1.57     1.84
  8 2020  2 19  0     4.61     2.76     2.79     2.48
